Case,Activity,Timestamp,Complete Timestamp,Resource
7,Risk Assessment,2025-01-01 12:11:59,2025-01-01 12:56:12,Risk Analyst 1
7,Approval Decision,2025-01-01 12:56:47,2025-01-01 13:17:18,Manager 1
7,Loan Agreement Preparation,2025-01-01 13:26:05,2025-01-01 14:15:05,Legal Advisor 1
7,Loan Disbursement,2025-01-01 14:19:56,2025-01-01 14:39:15,Bank Teller 1
7,Case Closure,2025-01-01 14:39:56,2025-01-01 14:50:17,Loan Officer 1
8,Application Receipt,2025-01-01 10:38:27,2025-01-01 10:46:39,Loan Officer 1
8,Document Verification,2025-01-01 10:55:23,2025-01-01 11:20:30,Clerk 1
8,Credit Check,2025-01-01 11:25:53,2025-01-01 12:19:44,Credit Analyst 1
8,Risk Assessment,2025-01-01 12:27:02,2025-01-01 13:09:38,Risk Analyst 1
8,Approval Decision,2025-01-01 13:19:36,2025-01-01 13:49:32,Manager 1
8,Loan Agreement Preparation,2025-01-01 13:56:02,2025-01-01 14:29:52,Legal Advisor 1
8,Loan Disbursement,2025-01-01 14:31:04,2025-01-01 14:53:22,Bank Teller 1
8,Case Closure,2025-01-01 14:55:36,2025-01-01 15:03:30,Loan Officer 1
9,Application Receipt,2025-01-01 10:52:52,2025-01-01 11:12:24,Loan Officer 1
9,Document Verification,2025-01-01 11:14:41,2025-01-01 11:57:49,Clerk 1
9,Credit Check,2025-01-01 11:58:32,2025-01-01 12:35:13,Credit Analyst 1
9,Risk Assessment,2025-01-01 12:37:36,2025-01-01 13:14:13,Risk Analyst 1
9,Collateral Evaluation,2025-01-01 13:15:32,2025-01-01 14:33:24,Appraiser 1
9,Approval Decision,2025-01-01 14:42:46,2025-01-01 15:01:38,Manager 1
9,Loan Agreement Preparation,2025-01-01 15:09:29,2025-01-01 15:49:36,Legal Advisor 1
9,Loan Disbursement,2025-01-01 15:57:40,2025-01-01 16:18:30,Bank Teller 1
9,Case Closure,2025-01-01 16:22:49,2025-01-01 16:34:04,Loan Officer 1
10,Application Receipt,2025-01-01 11:12:12,2025-01-01 11:29:01,Loan Officer 1
10,Document Verification,2025-01-01 11:33:02,2025-01-01 12:02:41,Clerk 1
10,Credit Check,2025-01-01 12:06:04,2025-01-01 13:01:56,Credit Analyst 1
10,Risk Assessment,2025-01-01 13:03:50,2025-01-01 13:38:03,Risk Analyst 1
10,Approval Decision,2025-01-01 13:42:32,2025-01-01 14:03:16,Manager 1
10,Loan Agreement Preparation,2025-01-01 14:05:46,2025-01-01 14:54:34,Legal Advisor 1
10,Loan Disbursement,2025-01-01 15:03:48,2025-01-01 15:14:30,Bank Teller 1
10,Case Closure,2025-01-01 15:20:00,2025-01-01 15:32:05,Loan Officer 1
11,Application Receipt,2025-01-01 11:42:11,2025-01-01 12:04:09,Loan Officer 1
11,Document Verification,2025-01-01 12:05:48,2025-01-01 12:28:52,Clerk 1
11,Credit Check,2025-01-01 12:33:43,2025-01-01 13:26:28,Credit Analyst 1
11,Risk Assessment,2025-01-01 13:27:03,2025-01-01 14:16:55,Risk Analyst 1
11,Approval Decision,2025-01-01 14:20:42,2025-01-01 14:50:24,Manager 1
11,Rejection Notification,2025-01-01 14:58:14,2025-01-01 15:08:01,Clerk 1
11,Case Closure,2025-01-01 15:12:34,2025-01-01 15:17:34,Loan Officer 1
12,Application Receipt,2025-01-01 12:03:18,2025-01-01 12:22:58,Loan Officer 1
12,Document Verification,2025-01-01 12:25:57,2025-01-01 13:06:16,Clerk 1
12,Credit Check,2025-01-01 13:11:41,2025-01-01 13:58:36,Credit Analyst 1
12,Risk Assessment,2025-01-01 14:06:05,2025-01-01 14:58:29,Risk Analyst 1
12,Approval Decision,2025-01-01 15:03:31,2025-01-01 15:31:18,Manager 1
12,Loan Agreement Preparation,2025-01-01 15:39:50,2025-01-01 16:38:49,Legal Advisor 1
12,Loan Disbursement,2025-01-01 16:39:37,2025-01-01 17:10:15,Bank Teller 1
12,Case Closure,2025-01-01 17:12:06,2025-01-01 17:18:23,Loan Officer 1
13,Application Receipt,2025-01-01 12:15:42,2025-01-01 12:27:20,Loan Officer 1
13,Document Verification,2025-01-01 12:33:16,2025-01-01 12:57:10,Clerk 1
13,Credit Check,2025-01-01 13:03:00,2025-01-01 13:44:29,Credit Analyst 1
13,Risk Assessment,2025-01-01 13:49:42,2025-01-01 14:35:54,Risk Analyst 1
13,Approval Decision,2025-01-01 14:43:04,2025-01-01 15:06:27,Manager 1
13,Loan Agreement Preparation,2025-01-01 15:08:50,2025-01-01 15:42:00,Legal Advisor 1
13,Loan Disbursement,2025-01-01 15:45:00,2025-01-01 16:09:33,Bank Teller 1
13,Case Closure,2025-01-01 16:12:42,2025-01-01 16:22:43,Loan Officer 1
14,Application Receipt,2025-01-01 12:45:40,2025-01-01 12:59:07,Loan Officer 1
14,Document Verification,2025-01-01 13:01:15,2025-01-01 13:29:28,Clerk 1
14,Credit Check,2025-01-01 13:38:17,2025-01-01 14:56:05,Credit Analyst 1
14,Risk Assessment,2025-01-01 15:04:52,2025-01-01 15:40:52,Risk Analyst 1
14,Approval Decision,2025-01-01 15:49:12,2025-01-01 16:16:47,Manager 1
14,Loan Agreement Preparation,2025-01-01 16:23:49,2025-01-01 16:46:15,Legal Advisor 1
14,Loan Disbursement,2025-01-01 16:52:48,2025-01-01 17:03:16,Bank Teller 1
14,Case Closure,2025-01-01 17:03:21,2025-01-01 17:14:23,Loan Officer 1
15,Application Receipt,2025-01-01 13:14:27,2025-01-01 13:26:22,Loan Officer 1
15,Document Verification,2025-01-01 13:27:26,2025-01-01 13:51:25,Clerk 1
15,Credit Check,2025-01-01 13:57:28,2025-01-01 14:44:19,Credit Analyst 1
15,Risk Assessment,2025-01-01 14:51:30,2025-01-01 15:35:34,Risk Analyst 1
15,Collateral Evaluation,2025-01-01 15:38:13,2025-01-01 17:35:23,Appraiser 1
15,Approval Decision,2025-01-01 17:40:16,2025-01-01 18:14:53,Manager 1
15,Loan Agreement Preparation,2025-01-01 18:15:48,2025-01-01 18:49:58,Legal Advisor 1
15,Loan Disbursement,2025-01-01 18:54:12,2025-01-01 19:14:08,Bank Teller 1
15,Case Closure,2025-01-01 19:21:50,2025-01-01 19:32:05,Loan Officer 1
25397,Application Receipt,2025-01-01 13:29:41,2025-01-01 13:44:11,Loan Officer 1
25397,Document Verification,2025-01-01 13:44:56,2025-01-01 14:15:26,Clerk 1
25397,Credit Check,2025-01-01 14:24:16,2025-01-01 15:26:40,Credit Analyst 1
25397,Risk Assessment,2025-01-01 15:35:01,2025-01-01 16:07:53,Risk Analyst 1
25397,Approval Decision,2025-01-01 16:13:43,2025-01-01 16:40:35,Manager 1
25397,Loan Agreement Preparation,2025-01-01 16:43:40,2025-01-01 17:32:51,Legal Advisor 1
25397,Loan Disbursement,2025-01-01 17:41:50,2025-01-01 18:04:41,Bank Teller 1
25397,Case Closure,2025-01-01 18:13:40,2025-01-01 18:18:40,Loan Officer 1
38910,Application Receipt,2025-01-01 13:44:41,2025-01-01 14:02:44,Loan Officer 1
38910,Document Verification,2025-01-01 14:08:56,2025-01-01 14:33:30,Clerk 1
38910,Credit Check,2025-01-01 14:35:03,2025-01-01 15:46:45,Credit Analyst 1
38910,Risk Assessment,2025-01-01 15:56:31,2025-01-01 16:27:59,Risk Analyst 1
38910,Collateral Evaluation,2025-01-01 16:36:05,2025-01-01 18:09:23,Appraiser 1
38910,Approval Decision,2025-01-01 18:16:45,2025-01-01 18:40:50,Manager 1
38910,Rejection Notification,2025-01-01 18:44:10,2025-01-01 18:59:04,Clerk 1
38910,Case Closure,2025-01-01 19:07:42,2025-01-01 19:15:25,Loan Officer 1
18,Application Receipt,2025-01-01 14:00:01,2025-01-01 14:20:30,Loan Officer 1
18,Document Verification,2025-01-01 14:22:44,2025-01-01 14:41:21,Clerk 1
18,Credit Check,2025-01-01 14:49:31,2025-01-01 15:29:35,Credit Analyst 1
18,Risk Assessment,2025-01-01 15:37:32,2025-01-01 16:19:39,Risk Analyst 1
18,Approval Decision,2025-01-01 16:21:55,2025-01-01 16:50:49,Manager 1
18,Loan Agreement Preparation,2025-01-01 16:54:06,2025-01-01 17:40:04,Legal Advisor 1
18,Loan Disbursement,2025-01-01 17:48:42,2025-01-01 18:12:40,Bank Teller 1
18,Case Closure,2025-01-01 18:19:05,2025-01-01 18:28:35,Loan Officer 1
94609,Application Receipt,2025-01-01 14:29:38,2025-01-01 14:52:35,Loan Officer 1
94609,Document Verification,2025-01-01 14:54:22,2025-01-01 15:38:26,Clerk 1
94609,Credit Check,2025-01-01 15:48:04,2025-01-01 16:37:30,Credit Analyst 1
94609,Risk Assessment,2025-01-01 16:41:51,2025-01-01 17:26:37,Risk Analyst 1
94609,Approval Decision,2025-01-01 17:33:54,2025-01-01 17:55:43,Manager 1
94609,Rejection Notification,2025-01-01 18:00:50,2025-01-01 18:14:36,Clerk 1
94609,Case Closure,2025-01-01 18:18:27,2025-01-01 18:26:25,Loan Officer 1
20,Application Receipt,2025-01-01 14:39:40,2025-01-01 14:53:15,Loan Officer 1
20,Document Verification,2025-01-01 15:00:27,2025-01-01 15:29:51,Clerk 1
20,Credit Check,2025-01-01 15:33:29,2025-01-01 16:05:37,Credit Analyst 1
20,Risk Assessment,2025-01-01 16:06:19,2025-01-01 16:41:44,Risk Analyst 1
20,Approval Decision,2025-01-01 16:44:52,2025-01-01 17:05:15,Manager 1
20,Loan Agreement Preparation,2025-01-01 17:13:44,2025-01-01 17:57:08,Legal Advisor 1
20,Loan Disbursement,2025-01-01 18:00:14,2025-01-01 18:16:05,Bank Teller 1
20,Case Closure,2025-01-01 18:20:10,2025-01-01 18:28:07,Loan Officer 1
21,Application Receipt,2025-01-01 14:58:05,2025-01-01 15:15:00,Loan Officer 1
21,Document Verification,2025-01-01 15:24:02,2025-01-01 15:48:58,Clerk 1
21,Credit Check,2025-01-01 15:54:27,2025-01-01 16:37:43,Credit Analyst 1
21,Risk Assessment,2025-01-01 16:37:43,2025-01-01 17:15:17,Risk Analyst 1
21,Approval Decision,2025-01-01 17:21:05,2025-01-01 17:52:16,Manager 1
21,Loan Agreement Preparation,2025-01-01 17:58:49,2025-01-01 18:33:16,Legal Advisor 1
21,Loan Disbursement,2025-01-01 18:35:24,2025-01-01 18:56:35,Bank Teller 1
21,Case Closure,2025-01-01 19:01:19,2025-01-01 19:15:40,Loan Officer 1
22,Application Receipt,2025-01-01 15:09:47,2025-01-01 15:20:38,Loan Officer 1
22,Document Verification,2025-01-01 15:23:59,2025-01-01 15:59:32,Clerk 1
22,Credit Check,2025-01-01 16:06:16,2025-01-01 16:38:04,Credit Analyst 1
22,Risk Assessment,2025-01-01 16:40:19,2025-01-01 17:21:01,Risk Analyst 1
22,Approval Decision,2025-01-01 17:23:28,2025-01-01 17:49:44,Manager 1
22,Loan Agreement Preparation,2025-01-01 17:54:29,2025-01-01 18:41:46,Legal Advisor 1
22,Loan Disbursement,2025-01-01 18:45:55,2025-01-01 19:04:20,Bank Teller 1
22,Case Closure,2025-01-01 19:10:38,2025-01-01 19:22:13,Loan Officer 1
23,Application Receipt,2025-01-01 15:24:39,2025-01-01 15:45:27,Loan Officer 1
23,Document Verification,2025-01-01 15:52:58,2025-01-01 16:23:27,Clerk 1
23,Credit Check,2025-01-01 16:27:42,2025-01-01 17:12:03,Credit Analyst 1
23,Risk Assessment,2025-01-01 17:13:48,2025-01-01 18:05:28,Risk Analyst 1
23,Approval Decision,2025-01-01 18:05:58,2025-01-01 18:29:04,Manager 1
23,Loan Agreement Preparation,2025-01-01 18:31:34,2025-01-01 19:22:58,Legal Advisor 1
23,Loan Disbursement,2025-01-01 19:30:59,2025-01-01 19:46:29,Bank Teller 1
23,Case Closure,2025-01-01 19:53:09,2025-01-01 20:07:11,Loan Officer 1
24,Application Receipt,2025-01-01 15:52:29,2025-01-01 16:07:04,Loan Officer 1
24,Document Verification,2025-01-01 16:12:07,2025-01-01 16:47:01,Clerk 1
24,Credit Check,2025-01-01 16:55:59,2025-01-01 17:32:46,Credit Analyst 1
24,Risk Assessment,2025-01-01 17:40:12,2025-01-01 18:12:33,Risk Analyst 1
24,Approval Decision,2025-01-01 18:15:01,2025-01-01 18:40:45,Manager 1
24,Rejection Notification,2025-01-01 18:47:08,2025-01-01 18:57:30,Clerk 1
24,Case Closure,2025-01-01 19:03:46,2025-01-01 19:10:08,Loan Officer 1
25,Application Receipt,2025-01-01 16:04:02,2025-01-01 16:16:55,Loan Officer 1
25,Document Verification,2025-01-01 16:18:18,2025-01-01 16:57:20,Clerk 1
25,Credit Check,2025-01-01 16:59:39,2025-01-01 17:43:10,Credit Analyst 1
25,Risk Assessment,2025-01-01 17:43:48,2025-01-01 18:09:07,Risk Analyst 1
25,Collateral Evaluation,2025-01-01 18:13:11,2025-01-01 19:23:11,Appraiser 1
25,Approval Decision,2025-01-01 19:25:16,2025-01-01 19:48:37,Manager 1
25,Loan Agreement Preparation,2025-01-01 19:52:49,2025-01-01 20:48:46,Legal Advisor 1
25,Loan Disbursement,2025-01-01 20:55:43,2025-01-01 21:11:59,Bank Teller 1
25,Case Closure,2025-01-01 21:20:33,2025-01-01 21:30:51,Loan Officer 1
26,Application Receipt,2025-01-01 16:21:04,2025-01-01 16:32:10,Loan Officer 1
26,Document Verification,2025-01-01 16:41:42,2025-01-01 17:00:07,Clerk 1
26,Credit Check,2025-01-01 17:05:35,2025-01-01 18:05:17,Credit Analyst 1
26,Risk Assessment,2025-01-01 18:11:19,2025-01-01 18:52:36,Risk Analyst 1
26,Approval Decision,2025-01-01 18:56:58,2025-01-01 19:26:07,Manager 1
26,Rejection Notification,2025-01-01 19:26:24,2025-01-01 19:34:04,Clerk 1
26,Case Closure,2025-01-01 19:38:07,2025-01-01 19:52:00,Loan Officer 1
27,Application Receipt,2025-01-01 16:40:25,2025-01-01 16:59:22,Loan Officer 1
27,Document Verification,2025-01-01 17:05:00,2025-01-01 17:36:21,Clerk 1
27,Credit Check,2025-01-01 17:36:38,2025-01-01 18:22:35,Credit Analyst 1
27,Risk Assessment,2025-01-01 18:27:12,2025-01-01 19:02:59,Risk Analyst 1
27,Collateral Evaluation,2025-01-01 19:03:29,2025-01-01 20:23:29,Appraiser 1
27,Approval Decision,2025-01-01 20:26:45,2025-01-01 20:54:36,Manager 1
27,Loan Agreement Preparation,2025-01-01 21:02:13,2025-01-01 21:35:06,Legal Advisor 1
27,Loan Disbursement,2025-01-01 21:43:25,2025-01-01 22:09:10,Bank Teller 1
27,Case Closure,2025-01-01 22:11:42,2025-01-01 22:22:13,Loan Officer 1
28,Application Receipt,2025-01-01 17:10:25,2025-01-01 17:25:48,Loan Officer 1
28,Document Verification,2025-01-01 17:33:37,2025-01-01 17:55:51,Clerk 1
28,Credit Check,2025-01-01 18:05:21,2025-01-01 18:38:58,Credit Analyst 1
28,Risk Assessment,2025-01-01 18:40:57,2025-01-01 19:26:39,Risk Analyst 1
28,Approval Decision,2025-01-01 19:27:55,2025-01-01 19:53:22,Manager 1
28,Loan Agreement Preparation,2025-01-01 20:00:03,2025-01-01 20:38:36,Legal Advisor 1
28,Loan Disbursement,2025-01-01 20:45:36,2025-01-01 21:04:13,Bank Teller 1
28,Case Closure,2025-01-01 21:11:54,2025-01-01 21:23:55,Loan Officer 1
33859,Application Receipt,2025-01-01 17:22:42,2025-01-01 17:42:28,Loan Officer 1
33859,Document Verification,2025-01-01 17:43:32,2025-01-01 18:20:22,Clerk 1
33859,Credit Check,2025-01-01 18:27:09,2025-01-01 19:18:49,Credit Analyst 1
33859,Risk Assessment,2025-01-01 19:28:23,2025-01-01 19:55:46,Risk Analyst 1
33859,Approval Decision,2025-01-01 19:56:32,2025-01-01 20:27:17,Manager 1
33859,Rejection Notification,2025-01-01 20:34:11,2025-01-01 20:43:13,Clerk 1
33859,Case Closure,2025-01-01 20:50:56,2025-01-01 20:59:57,Loan Officer 1
30,Application Receipt,2025-01-01 17:44:43,2025-01-01 18:00:28,Loan Officer 1
30,Document Verification,2025-01-01 18:04:45,2025-01-01 18:27:31,Clerk 1
30,Credit Check,2025-01-01 18:31:13,2025-01-01 19:10:16,Credit Analyst 1
30,Risk Assessment,2025-01-01 19:18:46,2025-01-01 19:58:25,Risk Analyst 1
30,Collateral Evaluation,2025-01-01 20:06:39,2025-01-01 22:16:45,Appraiser 1
30,Approval Decision,2025-01-01 22:23:07,2025-01-01 22:57:31,Manager 1
30,Rejection Notification,2025-01-01 23:05:48,2025-01-01 23:14:57,Clerk 1
30,Case Closure,2025-01-01 23:22:17,2025-01-01 23:29:12,Loan Officer 1
31,Application Receipt,2025-01-01 18:00:07,2025-01-01 18:10:52,Loan Officer 1
31,Document Verification,2025-01-01 18:18:10,2025-01-01 18:49:03,Clerk 1
31,Credit Check,2025-01-01 18:51:44,2025-01-01 19:55:14,Credit Analyst 1
31,Risk Assessment,2025-01-01 19:56:06,2025-01-01 20:20:58,Risk Analyst 1
31,Approval Decision,2025-01-01 20:29:47,2025-01-01 20:55:03,Manager 1
31,Loan Agreement Preparation,2025-01-01 21:01:09,2025-01-01 21:57:19,Legal Advisor 1
31,Loan Disbursement,2025-01-01 22:01:06,2025-01-01 22:30:42,Bank Teller 1
31,Case Closure,2025-01-01 22:32:31,2025-01-01 22:43:34,Loan Officer 1
85419,Application Receipt,2025-01-01 18:26:04,2025-01-01 18:40:06,Loan Officer 1
85419,Document Verification,2025-01-01 18:40:12,2025-01-01 19:04:04,Clerk 1
85419,Credit Check,2025-01-01 19:13:33,2025-01-01 20:20:00,Credit Analyst 1
85419,Risk Assessment,2025-01-01 20:24:53,2025-01-01 21:13:03,Risk Analyst 1
85419,Approval Decision,2025-01-01 21:20:38,2025-01-01 21:42:29,Manager 1
85419,Rejection Notification,2025-01-01 21:47:24,2025-01-01 21:53:22,Clerk 1
85419,Case Closure,2025-01-01 22:01:18,2025-01-01 22:13:04,Loan Officer 1
33,Application Receipt,2025-01-01 18:42:12,2025-01-01 18:58:45,Loan Officer 1
33,Document Verification,2025-01-01 19:04:04,2025-01-01 19:22:15,Clerk 1
33,Credit Check,2025-01-01 19:25:33,2025-01-01 20:24:31,Credit Analyst 1
33,Risk Assessment,2025-01-01 20:31:33,2025-01-01 21:10:33,Risk Analyst 1
33,Approval Decision,2025-01-01 21:11:45,2025-01-01 21:41:17,Manager 1
33,Loan Agreement Preparation,2025-01-01 21:43:13,2025-01-01 22:37:16,Legal Advisor 1
33,Loan Disbursement,2025-01-01 22:44:53,2025-01-01 23:09:07,Bank Teller 1
33,Case Closure,2025-01-01 23:10:58,2025-01-01 23:21:41,Loan Officer 1
34,Application Receipt,2025-01-01 19:11:44,2025-01-01 19:31:14,Loan Officer 1
34,Document Verification,2025-01-01 19:32:14,2025-01-01 20:04:13,Clerk 1
34,Credit Check,2025-01-01 20:06:00,2025-01-01 21:04:06,Credit Analyst 1
34,Risk Assessment,2025-01-01 21:04:15,2025-01-01 21:36:25,Risk Analyst 1
34,Approval Decision,2025-01-01 21:46:10,2025-01-01 22:10:08,Manager 1
34,Loan Agreement Preparation,2025-01-01 22:15:40,2025-01-01 22:58:59,Legal Advisor 1
34,Loan Disbursement,2025-01-01 23:07:40,2025-01-01 23:25:13,Bank Teller 1
34,Case Closure,2025-01-01 23:30:07,2025-01-01 23:42:51,Loan Officer 1
35,Application Receipt,2025-01-01 19:30:32,2025-01-01 19:41:47,Loan Officer 1
35,Document Verification,2025-01-01 19:51:12,2025-01-01 20:06:29,Clerk 1
35,Credit Check,2025-01-01 20:10:29,2025-01-01 21:03:36,Credit Analyst 1
35,Risk Assessment,2025-01-01 21:04:20,2025-01-01 21:42:03,Risk Analyst 1
35,Collateral Evaluation,2025-01-01 21:43:33,2025-01-01 23:08:43,Appraiser 1
35,Approval Decision,2025-01-01 23:14:21,2025-01-01 23:33:00,Manager 1
35,Loan Agreement Preparation,2025-01-01 23:34:11,2025-01-02 00:49:19,Legal Advisor 1
35,Loan Disbursement,2025-01-02 00:56:57,2025-01-02 01:10:01,Bank Teller 1
35,Case Closure,2025-01-02 01:12:16,2025-01-02 01:18:59,Loan Officer 1
40676,Application Receipt,2025-01-01 19:49:33,2025-01-01 20:07:57,Loan Officer 1
40676,Document Verification,2025-01-01 20:14:10,2025-01-01 20:43:44,Clerk 1
40676,Credit Check,2025-01-01 20:49:50,2025-01-01 21:38:01,Credit Analyst 1
40676,Risk Assessment,2025-01-01 21:40:06,2025-01-01 21:55:52,Risk Analyst 1
40676,Approval Decision,2025-01-01 21:57:58,2025-01-01 22:21:06,Manager 1
40676,Rejection Notification,2025-01-01 22:22:50,2025-01-01 22:31:21,Clerk 1
40676,Case Closure,2025-01-01 22:32:06,2025-01-01 22:45:23,Loan Officer 1
37,Application Receipt,2025-01-01 20:05:22,2025-01-01 20:20:27,Loan Officer 1
37,Document Verification,2025-01-01 20:27:29,2025-01-01 20:45:47,Clerk 1
37,Credit Check,2025-01-01 20:55:01,2025-01-01 21:50:14,Credit Analyst 1
37,Risk Assessment,2025-01-01 21:58:07,2025-01-01 22:27:43,Risk Analyst 1
37,Collateral Evaluation,2025-01-01 22:37:03,2025-01-01 23:46:14,Appraiser 1
37,Approval Decision,2025-01-01 23:50:29,2025-01-02 00:07:09,Manager 1
37,Rejection Notification,2025-01-02 00:16:14,2025-01-02 00:25:03,Clerk 1
37,Case Closure,2025-01-02 00:33:19,2025-01-02 00:44:56,Loan Officer 1
34526,Application Receipt,2025-01-01 20:30:21,2025-01-01 20:46:24,Loan Officer 1
34526,Document Verification,2025-01-01 20:47:38,2025-01-01 21:12:59,Clerk 1
34526,Credit Check,2025-01-01 21:22:24,2025-01-01 21:55:09,Credit Analyst 1
34526,Risk Assessment,2025-01-01 22:00:10,2025-01-01 22:36:04,Risk Analyst 1
34526,Approval Decision,2025-01-01 22:36:28,2025-01-01 23:01:34,Manager 1
34526,Loan Agreement Preparation,2025-01-01 23:05:53,2025-01-01 23:47:33,Legal Advisor 1
34526,Loan Disbursement,2025-01-01 23:48:28,2025-01-02 00:11:52,Bank Teller 1
34526,Case Closure,2025-01-02 00:21:29,2025-01-02 00:33:31,Loan Officer 1
39,Application Receipt,2025-01-01 21:00:21,2025-01-01 21:10:51,Loan Officer 1
39,Document Verification,2025-01-01 21:11:15,2025-01-01 21:41:37,Clerk 1
39,Credit Check,2025-01-01 21:48:08,2025-01-01 22:24:36,Credit Analyst 1
39,Risk Assessment,2025-01-01 22:33:46,2025-01-01 23:19:18,Risk Analyst 1
39,Approval Decision,2025-01-01 23:25:39,2025-01-01 23:57:53,Manager 1
39,Loan Agreement Preparation,2025-01-02 00:02:48,2025-01-02 00:55:34,Legal Advisor 1
39,Loan Disbursement,2025-01-02 00:58:54,2025-01-02 01:21:25,Bank Teller 1
39,Case Closure,2025-01-02 01:28:07,2025-01-02 01:39:48,Loan Officer 1
40,Application Receipt,2025-01-01 21:16:06,2025-01-01 21:28:19,Loan Officer 1
